% # columns="iteration, evaluation, void, void, void, xmean", seed=1049903, Mon Sep 26 16:38:49 2016 # scaling_of_variables: 1, typical_x: 0
13 130 0 0.0 nan 3835.53045498 8915.18341041 -2343.90166609 3539.98240288 -478.175717333 3243.90036027 -2294.36353208 6956.62064235 1405.56989983
14 140 0 0.0 nan 3699.39548871 8492.49295085 -698.337998648 3962.06863583 -516.192860223 1385.98330331 -5366.05717035 7468.76518384 -2064.49218657
15 150 0 0.0 nan 4161.10260188 6744.07122941 2129.06733941 4301.37530498 622.382059904 400.623196869 -5411.33888521 8717.97265685 -1274.63995251
16 160 0 0.0 nan 4639.66990455 8421.8132339 2270.0568569 3981.50723144 -544.840684232 -736.577237465 -2149.11610524 8925.19194038 -1694.84221157
17 170 0 0.0 nan 3899.68815288 7120.58190486 1815.79903771 4213.54938578 -631.979401021 -437.4961786 653.188776282 9893.79814195 -2982.05461629
18 180 0 0.0 nan 5659.20035974 8701.20912299 2694.10302023 551.770822732 646.222976343 -1553.52698631 145.393092858 9400.36080595 -2980.00876331
19 190 0 0.0 nan 6008.9186864 9140.160502 2183.92840639 1267.30596567 2391.82520953 -2467.06206011 -1289.54413056 9717.18508312 -1799.13173227
20 200 0 0.0 nan 5561.5918629 8896.36168322 1307.85228118 2221.30285405 3432.48912694 -3247.97626132 -604.90270883 10400.7896809 -1914.34141129
21 210 0 0.0 nan 4885.96434709 9324.83822032 255.845231666 2860.28606673 1351.20703359 -2519.67858255 -200.484121663 11160.2135168 -2099.98759513
22 220 0 0.0 nan 5015.87475294 9644.39828024 2014.81187408 3769.82746275 -212.423524416 -2076.92177903 -834.494433858 11303.4334235 -1876.01349471
23 230 0 0.0 nan 4748.47171794 9918.6584582 1962.1412109 4759.32785047 -1320.01053428 -3009.5126465 -1414.36675236 10767.1583081 -2233.18640808
24 240 0 0.0 nan 5208.045736 8959.52018259 2919.72894235 3675.51207696 -842.326506894 -2432.41647889 -1075.04355617 8767.68192292 -3005.53223994
25 250 0 0.0 nan 4782.542775 9812.0341305 2447.8096092 3550.1763689 -909.754343516 -2614.74051673 -128.675336439 9339.03567638 -2535.05591615
26 260 0 0.0 nan 5104.77588348 9373.39650153 2679.09873041 3395.17537647 -1207.0737499 -1964.55132936 100.614329045 8102.48739408 -1982.33263691
27 270 0 0.0 nan 4939.0470684 8974.3319043 2046.30898378 4007.34432782 -1585.39524332 -1907.22143292 791.747508679 7457.07170243 -2488.74317554
28 280 0 0.0 nan 5280.60797174 9226.51524892 2223.83949192 3117.34508684 -1249.43500151 -1771.08803621 540.063999606 7316.59033039 -3348.2593997
29 290 0 0.0 nan 5212.39457455 9175.55254753 2566.71275469 2690.58830315 -890.915582792 -1792.60034569 703.907184156 7317.69212083 -3669.42277131
30 300 0 0.0 nan 5216.50870963 9583.20009251 2714.63118244 3016.30559179 -559.164363421 -1515.01077717 396.156417967 7327.73160047 -3577.49665804
31 310 0 0.0 nan 5233.43759314 9281.39851494 2755.85286326 3022.62449388 -105.497534262 -1609.71845024 78.8160152889 7899.93720529 -2981.65397755
32 320 0 0.0 nan 5112.30451952 9245.84067455 2958.1269099 3142.05697207 -206.249670743 -951.563130791 294.248144409 7516.05463066 -2919.46730917
33 330 0 0.0 nan 5257.14348384 9170.21767258 3296.66792279 2800.75521743 473.981621552 -1315.42208611 532.18283596 7564.02537892 -3304.97461307
34 340 0 0.0 nan 5236.35239943 9198.39248026 2993.13821696 2903.5242367 -13.7665157796 -271.579604367 -17.3782834597 7480.2713091 -2942.47290148
35 350 0 0.0 nan 5181.84695154 9028.48684838 2775.98690607 2985.69581722 114.351563746 -55.13598099 97.7393065036 7312.35676512 -3496.67495537
36 360 0 0.0 nan 5271.83694 9086.43618286 2680.15797195 3052.53763883 409.223717773 -79.8343366386 165.637539504 7416.58677104 -3480.84752394
37 370 0 0.0 nan 5290.48671227 9390.00377408 2512.96974468 2880.51943263 895.808703919 33.4479998935 275.716213013 7224.20885903 -3328.62588506
38 380 0 0.0 nan 5306.84894111 9267.53078165 2574.77618056 2733.93573405 1017.04010603 236.464697115 45.001471363 7327.62314612 -2798.10231658
39 390 0 0.0 nan 5255.86292856 9352.43668997 2134.63424135 2604.79339266 1076.28631365 462.029811816 -458.663014862 7639.94007558 -3042.32887309
40 400 0 0.0 nan 5196.02731695 9441.11874664 1877.88294419 2741.37781001 1030.7701602 438.305253263 -560.985301509 8068.56986008 -3216.87468015
41 410 0 0.0 nan 5205.40946464 9597.53841777 2016.34467433 2719.97681969 1688.50977173 362.5014905 -573.407194121 8675.29881725 -2987.80599424
42 420 0 0.0 nan 5218.10392336 9448.11191937 2135.38997017 2707.24624948 1259.92949816 427.725103754 -72.2482352731 8995.95168912 -3204.27019413
43 430 0 0.0 nan 5208.85713482 9545.50361483 3133.8636622 2343.26870257 1581.51111109 93.4424030919 -122.167784559 8858.22110597 -3200.53835674
44 440 0 0.0 nan 5222.33867242 9520.47645449 3482.04478155 2392.60679777 1716.8433647 183.199810517 297.109441068 8775.87947041 -3425.02941279
45 450 0 0.0 nan 5133.54060333 9538.29482453 3260.93348211 2182.44058642 2381.94706071 1.45794710708 -57.6577430182 9647.81416853 -3210.08341342
46 460 0 0.0 nan 5247.15008124 9449.01938268 3331.25748027 1992.43512558 2664.92459632 -52.1408122662 347.771818447 9743.51615451 -2991.3717025
47 470 0 0.0 nan 5201.9593442 9453.01935938 3269.30415529 2450.96339878 2157.48282378 55.8649897899 909.819630821 8854.11018754 -2877.41412527
48 480 0 0.0 nan 5078.20679072 9435.39002831 3665.92194093 2485.41160223 1982.85201133 -83.5325284616 1057.95171253 9071.43207033 -3170.33614816
49 490 0 0.0 nan 5132.94338696 9400.96605341 3445.26300118 2174.92693815 2160.00307075 -105.000270269 1711.41400551 8970.49839146 -3182.02266221
50 500 0 0.0 nan 5168.715393 9473.90001118 3385.18051258 2486.0298286 1594.4632809 57.6018614797 1404.80133151 9163.00240506 -3566.40213473
51 510 0 0.0 nan 5192.10176195 9505.57642668 3226.78810206 2524.86086449 1447.09560525 44.7772085305 1380.44085579 9079.2139589 -3751.90758404
52 520 0 0.0 nan 5146.41582756 9390.68638185 3524.02715248 2449.76042584 1827.62158483 -111.675476173 1031.29974229 9049.63674165 -3982.2208871
53 530 0 0.0 nan 5215.85341176 9514.78840621 3944.56738001 2166.79710328 2005.5005277 64.6542611286 947.952427681 9378.88561291 -3790.73995146
54 540 0 0.0 nan 5216.78693255 9571.29089551 3872.43307596 2102.09365308 2285.19708878 243.266307091 1189.95603044 9339.46061803 -3743.31439343
55 550 0 0.0 nan 5152.94704986 9569.60735419 3584.05315746 2411.6999942 1740.84926998 38.5592858088 1380.29663366 9032.43347069 -3819.21600658
56 560 0 0.0 nan 5173.79538567 9534.61782726 3793.04766656 2154.08111552 1934.51447065 109.344242785 1567.79890795 9176.98339205 -3747.61012921
57 570 0 0.0 nan 5169.49345534 9492.88946143 3653.61608677 2200.94076615 1885.4503146 350.511372949 1706.49150535 9077.26494022 -3467.49554855
58 580 0 0.0 nan 5182.68853127 9509.88311345 3687.48811124 2318.52739857 1813.01641341 104.75740241 1702.91559125 9099.84688972 -3567.87456204
59 590 0 0.0 nan 5225.4172131 9497.28640284 3660.13631358 2180.05004912 1975.38994702 125.061519872 1704.08576314 8798.87905104 -3374.52637626
60 600 0 0.0 nan 5181.3213561 9517.69834511 4003.41214219 2109.80090351 2220.30466741 -38.5136502455 1596.94733232 9067.93232057 -3471.74818865
61 610 0 0.0 nan 5194.7772722 9456.29157825 4045.11174226 2110.44847564 2116.54878691 27.6009504217 1699.52517527 9088.95873594 -3585.33395803
62 620 0 0.0 nan 5212.84707978 9458.71919621 4027.33834233 2159.61920517 2064.48703481 60.3881416172 1812.79999643 8831.58789887 -3440.2232974
63 630 0 0.0 nan 5180.12671719 9525.48667771 3928.0913746 2240.99898501 2058.38115176 34.8886511785 1718.71424389 8894.04650395 -3336.44143491
64 640 0 0.0 nan 5179.34224048 9498.11573051 4029.49558887 2192.81858303 2045.08888211 1.95005020198 1743.92670022 9118.93053811 -3578.6751387
65 650 0 0.0 nan 5195.95251768 9516.56155567 4156.46276921 2161.73276708 2041.62812613 32.899503953 1895.23594781 9122.32307907 -3550.07162392
66 660 0 0.0 nan 5178.92709084 9518.4460196 4102.05657648 2268.41904974 1996.00848059 75.0490117315 1893.50303022 9041.10079311 -3487.54058141
67 670 0 0.0 nan 5191.17429954 9526.95197502 3991.6049512 2262.46977822 2073.78544102 84.480532738 1871.03426578 9067.71492452 -3556.04876904
68 680 0 0.0 nan 5190.08323007 9534.83683352 4024.99385956 2183.11222901 2092.26671784 40.9344463034 1969.65388301 9022.71832627 -3544.03646638
69 690 0 0.0 nan 5180.75104662 9513.49811481 4125.18142727 2138.29617881 2250.67159251 -9.17057299953 2038.65650921 9149.34950855 -3475.9114687
70 700 0 0.0 nan 5181.10424104 9510.85361631 4329.31085597 1963.72381654 2494.5355647 -22.0670351801 2062.17365113 9300.736229 -3422.11694669
71 710 0 0.0 nan 5196.38900662 9511.20545059 4167.39807124 2066.33022011 2385.46271683 36.9649194128 2012.44848746 9159.80704992 -3386.46128442
72 720 0 0.0 nan 5194.82267291 9508.3347917 4260.70507359 2081.63942228 2361.27521742 19.8884269722 2044.33252732 9175.86931958 -3408.67171909
73 730 0 0.0 nan 5184.21146589 9502.68065516 4385.62004954 2103.75374981 2453.73845135 6.48010646836 2020.48569889 9209.10644113 -3441.38957011
74 740 0 0.0 nan 5172.95495859 9493.89964833 4351.16215532 2158.44412684 2398.4429322 -0.926923905344 1954.94925571 9062.50112408 -3425.00186207
75 750 0 0.0 nan 5171.04131867 9500.26567209 4270.815676 2158.67092135 2218.47958315 25.9215779302 1959.39086633 8963.79509282 -3415.29429439
76 760 0 0.0 nan 5182.45604035 9510.47372828 4166.07536461 2087.56133743 2268.6334018 32.4504176043 1874.55779091 9054.49689332 -3370.1419152
77 770 0 0.0 nan 5187.23827583 9512.21321346 4202.80125585 2065.25095469 2294.63537269 0.905022095307 1893.85311102 9036.26394722 -3374.38440836
78 780 0 0.0 nan 5188.71175563 9514.05889971 4195.72800787 2084.59300788 2201.60309802 -4.70704258538 1885.70996094 8988.39250737 -3378.02959761
79 790 0 0.0 nan 5185.77633808 9508.45545401 4189.21002812 2083.41484956 2225.72711778 9.16590460764 1790.05052101 8937.01335982 -3355.01403727
80 800 0 0.0 nan 5184.62764997 9507.01968813 4315.72461404 1995.80891693 2324.06126899 7.99781343017 1767.99242845 8950.39873946 -3337.65592763
81 810 0 0.0 nan 5188.50098756 9513.49349508 4261.81594417 2013.6691283 2238.52261474 9.25384258889 1663.01259129 8941.70314325 -3268.71021358
82 820 0 0.0 nan 5189.71976106 9517.66415725 4316.52211228 1992.71317126 2271.75682901 62.8618616665 1808.89900682 9003.87882877 -3218.9856211
83 830 0 0.0 nan 5189.81025861 9515.09031236 4323.32407088 2047.12351974 2197.99555812 62.0260493984 1680.30027963 8950.70342487 -3240.54689367
84 840 0 0.0 nan 5190.64075879 9517.99949166 4299.33287931 2071.77724669 2107.11970848 -8.5223462543 1676.84702576 8862.07953167 -3265.94802155
85 850 0 0.0 nan 5188.11306317 9507.22737728 4276.46972319 2043.52702492 2134.08508172 14.7363331843 1609.58687467 8876.93833731 -3186.58548347
86 860 0 0.0 nan 5185.24468108 9504.73182019 4302.16787552 2049.00114239 2175.74643353 7.59296832166 1603.83102533 8834.26128464 -3213.82407215
87 870 0 0.0 nan 5189.05367537 9513.12855796 4269.83337906 2042.9764991 2160.3042673 30.3577891325 1639.79927696 8717.43989739 -3192.62667406
88 880 0 0.0 nan 5186.54420389 9511.92529397 4186.81755918 2060.2807074 2159.24709994 35.7340355693 1613.89520379 8653.6984156 -3191.661549
89 890 0 0.0 nan 5184.73943465 9513.68879536 4228.2001583 2050.76510597 2099.85873252 30.9000478359 1653.73630864 8623.1469186 -3234.99769991
90 900 0 0.0 nan 5191.513763 9511.6547642 4280.51600746 2057.84260806 2115.48666331 33.9803706763 1674.89917748 8670.44331912 -3227.39098899
91 910 0 0.0 nan 5187.51201421 9510.23280245 4294.3768148 2047.78583321 2141.11259888 -1.28452219973 1631.96437163 8602.26534739 -3168.44264991
92 920 0 0.0 nan 5182.45400901 9513.05159012 4251.63239273 2072.80048724 2119.23444539 10.1054144671 1657.91402953 8592.16481964 -3183.66706361
93 930 0 0.0 nan 5185.83801974 9520.53001961 4282.84769336 2063.66960903 2092.79233606 15.735002522 1658.92296729 8629.54984958 -3210.03369832
94 940 0 0.0 nan 5185.58271088 9515.35682098 4287.55014237 2072.8640927 2076.40927684 10.5144108512 1692.55773679 8608.5428677 -3190.62276625
95 950 0 0.0 nan 5185.45880876 9511.90301339 4309.71184897 2045.51368774 2105.46081166 10.4798736213 1662.17087632 8622.47281025 -3176.09784709
96 960 0 0.0 nan 5183.85306502 9514.64653484 4301.67775292 2066.59369665 2095.70775646 -4.75952713845 1646.55778605 8636.34203975 -3211.65627716
97 970 0 0.0 nan 5183.70908456 9515.68444347 4319.56600227 2061.1968698 2099.83314253 -0.167514013544 1655.2323619 8643.75389376 -3161.79305942
98 980 0 0.0 nan 5183.46740589 9516.2667224 4292.4449661 2074.34467177 2100.77572604 14.1398811253 1659.42845919 8607.49714385 -3144.49431539
99 990 0 0.0 nan 5185.03732691 9514.81095128 4287.93101665 2051.94912258 2112.6060869 8.25861860425 1667.32353309 8610.93559451 -3129.36483479
100 1000 0 0.0 nan 5184.31313716 9517.74914138 4293.73502342 2055.00104893 2110.78301111 3.42089294778 1678.62405642 8616.76515668 -3111.54309693
101 1010 0 0.0 nan 5185.64811481 9514.48144027 4298.33737721 2057.15598777 2104.16222704 0.724674097078 1675.40413493 8628.34454258 -3107.85972449
102 1020 0 0.0 nan 5185.19290872 9515.22610072 4308.90935315 2060.21532711 2118.22344503 -0.798742117449 1659.94277938 8631.85806179 -3085.53729594
103 1030 0 0.0 nan 5185.30825791 9514.92094194 4311.26222696 2066.76200721 2107.56608783 -2.21634658921 1666.16308947 8617.09180216 -3090.89074443
104 1040 0 0.0 nan 5185.28748766 9512.85457536 4320.22584479 2051.72554498 2099.24465682 0.379223998001 1673.73474778 8641.16789679 -3079.80611698
105 1050 0 0.0 nan 5185.29855527 9513.69352168 4323.33226365 2044.74000663 2114.93903296 -2.10181511853 1663.30537847 8634.06429963 -3068.42917002
106 1060 0 0.0 nan 5184.60184161 9512.54759926 4298.29339654 2067.42587197 2084.62126025 0.0460824153439 1651.79282514 8605.32017859 -3068.35275464
107 1070 0 0.0 nan 5184.85512146 9512.31101743 4310.00032787 2063.65931316 2097.66434038 -1.15686072858 1657.84677918 8600.52286952 -3043.52123899
108 1080 0 0.0 nan 5184.78502814 9512.19596061 4294.1638403 2077.32422653 2087.30955172 -1.20017643603 1654.30738522 8567.96651034 -3031.79055167
109 1090 0 0.0 nan 5185.52042566 9515.23184833 4296.61078999 2075.98075982 2090.23609564 -3.34289924242 1669.71614439 8560.16875352 -3024.68249222
110 1100 0 0.0 nan 5185.90956921 9514.15843458 4310.28351726 2068.97215484 2093.0833021 4.15352599811 1649.38362545 8526.7226401 -3007.305323
111 1110 0 0.0 nan 5185.13363016 9514.44154997 4305.901648 2073.36874548 2084.77232856 3.31518326406 1635.55930125 8511.61200342 -2990.71292568
112 1120 0 0.0 nan 5185.74123257 9511.17034473 4294.29420457 2080.53995295 2083.24012204 2.56938257966 1621.02244543 8514.40733781 -2981.62969919
113 1130 0 0.0 nan 5185.27711358 9512.86508578 4302.67247635 2087.20738029 2070.9320479 2.43019651803 1645.03929552 8517.67150331 -2957.86480558
114 1140 0 0.0 nan 5185.75701395 9512.8173667 4311.32583901 2079.69572606 2075.91006012 1.07658700346 1660.17680489 8512.9345881 -2973.22352851
115 1150 0 0.0 nan 5185.41840552 9510.61202134 4328.99356833 2078.04254579 2082.62169362 7.51512762545 1647.25012298 8504.00799374 -2963.34794714
116 1160 0 0.0 nan 5185.66127693 9513.10913056 4319.48671243 2090.6984907 2065.0683237 4.50297468378 1651.81038842 8463.67055912 -2949.41691701
117 1170 0 0.0 nan 5185.85542616 9513.36174729 4320.62253246 2087.56877274 2064.51153148 0.757136332069 1652.6983071 8433.26399513 -2928.38035545
118 1180 0 0.0 nan 5186.13158097 9513.26084722 4301.24671251 2095.56988766 2053.95965141 0.694212066082 1641.45824902 8401.68103955 -2904.48930209
119 1190 0 0.0 nan 5185.3811039 9512.32691812 4305.63420647 2092.73021262 2048.04763334 -0.584851650314 1645.18056082 8364.3996862 -2894.59337106
120 1200 0 0.0 nan 5185.33208755 9513.04413328 4303.8516845 2097.04607921 2044.94559196 -1.3629337796 1648.79351059 8378.39392479 -2909.48119745
121 1210 0 0.0 nan 5185.94807784 9514.28699726 4320.64420109 2083.51406205 2053.90960049 2.0153578364 1640.49672519 8416.28012984 -2937.89962912
122 1220 0 0.0 nan 5186.12890064 9513.30929927 4315.62710443 2086.54661962 2055.84086689 -1.37879909594 1648.48596784 8421.32637813 -2954.13179628
123 1230 0 0.0 nan 5185.43042792 9512.7121871 4313.36087722 2096.22100072 2051.64769434 3.18592658972 1624.78979591 8396.67419644 -2916.0421374
124 1240 0 0.0 nan 5185.6914236 9513.05744416 4311.5970994 2090.80464705 2060.8365509 2.6878217589 1633.98031731 8407.94895902 -2921.35964274
125 1250 0 0.0 nan 5185.51698896 9513.98408137 4307.49588719 2097.74642617 2051.70743991 3.92237195762 1631.32631729 8379.53006345 -2900.46383356
126 1260 0 0.0 nan 5185.57415592 9513.5591076 4306.95926176 2096.10437838 2049.94033998 1.41073035453 1625.767037 8373.60691917 -2900.00851069
127 1270 0 0.0 nan 5185.16964369 9514.10459854 4309.00653958 2092.98596883 2057.80254082 1.01857043728 1614.42297855 8381.10629626 -2891.46080467
128 1280 0 0.0 nan 5185.53026715 9514.19630265 4302.49118426 2095.19595256 2056.70446904 3.12313307845 1610.80279944 8361.00619803 -2873.10541435
129 1290 0 0.0 nan 5185.28663985 9514.79025145 4290.80320876 2106.37963093 2046.79230841 1.48797091321 1608.88004365 8328.41065995 -2863.73875062
130 1300 0 0.0 nan 5185.84529236 9514.08249749 4295.61741615 2109.72372834 2042.50501363 1.13727580486 1598.4393854 8312.21741654 -2837.73583206
131 1310 0 0.0 nan 5185.85784242 9512.96256472 4298.81352779 2106.63222427 2040.27308197 3.13744568237 1593.33573881 8308.91651496 -2828.6046095
132 1320 0 0.0 nan 5186.00707373 9513.82801132 4289.82386914 2107.35512673 2036.04726642 2.18477194419 1582.87556202 8290.36522642 -2801.30597858
133 1330 0 0.0 nan 5185.85082239 9513.80715091 4308.19212144 2103.21427299 2041.88487632 0.768211827833 1597.64141658 8304.73579907 -2812.19066186
134 1340 0 0.0 nan 5185.71420499 9512.86484175 4318.82337747 2102.31005063 2047.49119618 1.64370059646 1586.73284604 8316.78895231 -2810.15089889
135 1350 0 0.0 nan 5185.51318434 9513.27718593 4322.76823877 2096.49286317 2049.68115252 1.05876147261 1603.46228645 8339.804375 -2841.14366364
136 1360 0 0.0 nan 5185.48083003 9513.60046124 4318.91348291 2095.9247265 2053.02146867 1.1204711913 1599.13076444 8344.48189946 -2852.79574959
137 1370 0 0.0 nan 5186.01293219 9513.3106163 4316.22628917 2102.2109384 2046.38173438 2.18449934701 1597.30499745 8324.53018888 -2837.02304584
138 1380 0 0.0 nan 5185.85850333 9514.39435426 4317.68915566 2105.12515482 2043.57622217 1.74646939508 1596.42855982 8310.39014712 -2820.21884722
139 1390 0 0.0 nan 5185.69138297 9513.38320026 4322.28407942 2095.68529948 2054.30328567 2.9092173083 1603.72415849 8316.39930352 -2824.26859145
140 1400 0 0.0 nan 5185.78817381 9513.34676227 4326.22146398 2097.39347553 2050.97003773 0.590863415311 1593.88426216 8318.12273649 -2823.34093426
141 1410 0 0.0 nan 5185.62034876 9513.55010366 4325.34715793 2099.57929581 2049.82411556 1.40341557969 1589.38337979 8308.42273067 -2825.4125076
142 1420 0 0.0 nan 5185.40139024 9513.67402451 4325.56569346 2098.49218204 2053.05659247 1.01978486093 1584.57127538 8304.83245867 -2818.46298523
143 1430 0 0.0 nan 5185.56063456 9513.69636177 4326.99464649 2094.29808754 2058.2905556 0.536263913038 1576.97289288 8300.88230126 -2807.58696484
144 1440 0 0.0 nan 5185.78795955 9513.61968894 4325.04763958 2097.79637552 2053.44684655 1.16627873698 1564.72051285 8286.71523465 -2791.30698149
145 1450 0 0.0 nan 5185.68448222 9513.81960112 4323.62877277 2102.64560233 2048.79514597 1.23420381934 1564.47702234 8275.87335219 -2781.32454496
146 1460 0 0.0 nan 5185.51030435 9513.95841609 4330.33390827 2099.20869848 2052.07360344 0.775352582634 1569.42697842 8274.30950418 -2785.33943345
147 1470 0 0.0 nan 5185.56611548 9513.69213642 4326.02669977 2101.7632362 2050.52101446 1.77727419894 1568.75773846 8260.09924867 -2771.06574504
148 1480 0 0.0 nan 5185.54564927 9513.72761824 4329.64576972 2100.6657447 2050.67423043 2.06161371987 1566.55220618 8265.01937504 -2762.62190366
149 1490 0 0.0 nan 5185.76395331 9513.74486132 4326.54078733 2103.18771079 2046.01400109 1.59330834281 1556.11226175 8248.92477217 -2750.95795312
150 1500 0 0.0 nan 5185.65226769 9513.50711519 4326.45448202 2103.85640102 2045.74981231 2.01032961151 1555.81438808 8247.09660156 -2757.01175249
151 1510 0 0.0 nan 5185.55026108 9513.62784459 4328.07020186 2100.91249089 2050.05279733 1.7572600715 1556.67993476 8256.14688477 -2760.0521931
152 1520 0 0.0 nan 5185.53617791 9513.77361183 4322.72374314 2102.6151454 2046.74433844 0.589826474316 1558.68884642 8253.07393878 -2763.21474413
153 1530 0 0.0 nan 5185.52404689 9513.50199333 4323.35258085 2100.94962742 2048.4305263 0.675351573627 1554.25496139 8251.21408405 -2761.80068208
154 1540 0 0.0 nan 5185.48324693 9513.45381524 4323.63621961 2099.13875331 2050.23704867 -0.0708323582014 1556.31686175 8253.45176236 -2767.49318647
155 1550 0 0.0 nan 5185.53427402 9513.67862141 4325.70944112 2096.84270438 2053.02972684 -0.0205563087549 1553.3060953 8252.16408316 -2760.67085171
156 1560 0 0.0 nan 5185.58651067 9513.63570333 4327.36843305 2098.41767066 2051.26622072 0.291951706368 1554.89012599 8248.65158988 -2754.67478596
157 1570 0 0.0 nan 5185.59937054 9513.85381675 4325.8488011 2099.29190858 2050.52258816 0.285307432106 1553.79595661 8242.95898714 -2748.94219062
158 1580 0 0.0 nan 5185.57182601 9513.8975334 4325.92514513 2098.52855886 2051.0471554 0.387925175028 1547.47379634 8240.01040548 -2743.92956979
159 1590 0 0.0 nan 5185.61357409 9513.7813768 4326.62748265 2099.14199031 2049.47296206 -0.382908184636 1545.29585098 8232.07537788 -2736.43612666
160 1600 0 0.0 nan 5185.64344579 9513.69863661 4329.13119287 2098.06508325 2048.90321907 -0.0771785568842 1543.2352952 8220.09478503 -2723.87534983
161 1610 0 0.0 nan 5185.80674551 9513.85122326 4329.52257611 2101.09107881 2045.43891643 -0.0101476123154 1532.013349 8202.70735165 -2708.80498391
162 1620 0 0.0 nan 5185.76656167 9513.67475489 4325.73264167 2102.37229045 2045.21750316 -0.0570855062911 1530.28389472 8187.88114904 -2698.5864692
163 1630 0 0.0 nan 5185.95963034 9513.83567445 4326.90086206 2103.97197967 2043.99390495 -0.168957120812 1516.1191116 8177.99413318 -2683.67318825
164 1640 0 0.0 nan 5186.12936432 9514.03803439 4324.38146811 2105.60274806 2040.46317811 -0.895981279489 1492.2389173 8142.75968866 -2641.42325173
165 1650 0 0.0 nan 5186.20932799 9513.86096824 4325.17742428 2104.21380525 2042.50968576 -0.0197045553822 1474.54775925 8111.43322764 -2609.66747839
166 1660 0 0.0 nan 5185.97285682 9513.42657754 4326.10359811 2107.3399941 2041.42866757 0.187444317506 1452.71313363 8085.90055135 -2574.02221028
167 1670 0 0.0 nan 5186.06212037 9513.23715665 4317.07822775 2118.27991139 2028.4394478 -0.589703693225 1413.382374 7996.3438829 -2493.45865816
168 1680 0 0.0 nan 5186.04036379 9513.56027002 4316.74120467 2125.05534396 2023.43833154 -0.867364572617 1417.9236364 7919.35616522 -2423.43735249
169 1690 0 0.0 nan 5186.19053734 9513.59113211 4322.48548041 2121.28408559 2024.7083115 0.0313168819734 1362.30833276 7830.80358462 -2322.19985794
170 1700 0 0.0 nan 5186.95537811 9514.15186512 4306.77276036 2123.34572898 2025.53497964 0.979909086735 1309.07926569 7675.12437192 -2147.60663303
171 1710 0 0.0 nan 5187.31612402 9514.51920902 4322.12760202 2133.68595579 2022.2441848 6.4663862898 1178.88508805 7398.0146423 -1867.21384048
172 1720 0 0.0 nan 5185.65862453 9515.55687689 4336.03421866 2104.91138209 2058.38178181 7.3116222514 1195.59032521 7355.22662222 -1857.42998818
173 1730 0 0.0 nan 5184.29954718 9514.68022756 4345.00228443 2136.19132391 2024.18581527 3.271157242 1038.31270416 7129.18736491 -1501.6521095
174 1740 0 0.0 nan 5186.02846143 9517.38730996 4387.26141145 2155.34518367 1998.93709971 -8.0610111172 778.57682908 6736.17813936 -979.638102853
175 1750 0 0.0 nan 5187.65224893 9516.13692508 4357.54737206 2156.77043583 2010.54408328 0.460926206171 606.783737075 6324.26533884 -638.13089487
176 1760 0 0.0 nan 5189.34559565 9519.21280592 4323.92803305 2202.75197198 1951.69916878 -3.31993554306 555.091859497 5892.55941693 -148.82345673
177 1770 0 0.0 nan 5188.82612776 9523.71200144 4308.96006111 2185.70050156 1968.92442399 -4.55324174626 457.971134123 5548.10677711 360.556921477
178 1780 0 0.0 nan 5186.5091378 9522.76976885 4268.78693742 2119.09401755 2060.06317865 0.6052619717 482.241725635 5332.87757501 535.199378912
