% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1049903, Mon Sep 26 16:38:49 2016
31 310 929.715042141 2.71583410501 483863.45292 4.8386345291974483e+05 792230.45633 2051590.12171   
32 320 857.357180854 2.76983234461 483863.45292 4.8900481661451183e+05 664896.998142 1916646.37893   
33 330 790.541558327 2.7997205565 483863.45292 4.8575734786018432e+05 665307.117313 891460.278421   
34 340 771.476849879 2.97879014324 456049.736206 4.5604973620581109e+05 597000.678223 867939.790414   
35 350 736.786009232 3.04601834073 456049.736206 4.6104064209664892e+05 583319.01761 677147.131029   
36 360 675.861015215 3.02885236181 385917.748678 3.8591774867802142e+05 534501.935959 916631.667078   
37 370 664.841395232 2.97691081221 346226.353771 3.4622635377141531e+05 505161.20928 583051.305164   
38 380 643.355560867 2.97884891984 345899.639383 3.4589963938325975e+05 488038.246814 1169669.42549   
39 390 641.885638112 3.04611878784 345899.639383 3.6974636155618203e+05 454801.442081 965688.273931   
40 400 631.664547507 3.20966728725 345899.639383 3.6710404843529733e+05 454086.589528 1030611.13186   
41 410 663.876095547 3.37837963449 345899.639383 3.6461390791574586e+05 473210.966322 1073232.02838   
42 420 660.642207203 3.58812526113 345899.639383 3.7656071931894135e+05 906190.140623 1053907.22629   
43 430 683.363784026 3.70423095544 312995.690082 3.1299569008218683e+05 423189.126748 1083399.79575   
44 440 691.851990934 3.79346172872 312995.690082 3.5095499392028857e+05 429496.387479 1142195.51052   
45 450 712.786331093 3.87146784743 299876.393852 2.9987639385197900e+05 495529.526497 860006.630725   
46 460 712.242789777 4.24447917184 299876.393852 3.3407547781027603e+05 447230.332058 859751.776098   
47 470 681.897450729 4.69233118616 284417.304556 2.8441730455598049e+05 421057.681905 974366.842531   
48 480 645.58429571 4.79705890988 284417.304556 3.3392990339936462e+05 760000.547519 1258235.45273   
49 490 630.997526021 4.87309370727 284417.304556 3.2381048876568797e+05 395632.78983 1067129.75057   
50 500 586.111653623 4.86173274703 277034.558443 2.7703455844252720e+05 388220.247747 1016736.57124   
51 510 539.66206392 4.93629070978 277034.558443 3.1653018793322000e+05 363067.572507 806532.360386   
52 520 505.249159964 5.00597057098 277034.558443 2.9853722025059554e+05 384142.495366 663224.14395   
53 530 487.277653585 5.12574075258 273259.513025 2.7325951302530576e+05 378940.284191 457011.389555   
54 540 454.918171623 5.20112755649 268694.075306 2.6869407530633238e+05 361059.931429 619411.831769   
55 550 405.203496966 5.36498167982 268694.075306 2.7994892154331633e+05 549858.901999 793230.168233   
56 560 362.259184266 5.72193620233 250790.232727 2.5079023272718972e+05 348996.907753 630594.593121   
57 570 355.360473351 5.94480409106 250790.232727 2.8011342688337172e+05 303181.811109 345796.765772   
58 580 309.190598729 6.1392084595 250790.232727 2.6009209229230552e+05 320009.341775 342517.886392   
59 590 293.503205355 6.19872474307 250790.232727 2.6292760921788949e+05 291201.220717 313834.70472   
60 600 283.268274621 6.15899887635 250790.232727 2.6661349383030075e+05 299790.039334 313988.426134   
61 610 256.767182294 6.40056083779 250790.232727 2.5958282052849882e+05 281308.660914 300716.738013   
62 620 237.882931175 6.6633309169 250790.232727 2.6358759183938464e+05 274739.409458 325510.889941   
63 630 221.848572897 6.954150355 250790.232727 2.5081775114666781e+05 271665.06729 285137.665545   
64 640 198.01407215 7.04588766296 245384.273803 2.4538427380302659e+05 263522.297447 288240.803683   
65 650 187.889926999 7.25758688111 242413.372207 2.4241337220682463e+05 264045.680928 286046.141729   
66 660 177.742303873 7.40054454055 242413.372207 2.4913648084245503e+05 255329.911714 277023.08464   
67 670 164.819336124 7.85827637641 242413.372207 2.5336286777328953e+05 265742.822796 535830.727362   
68 680 147.721430704 7.81605610413 242413.372207 2.4325197889063839e+05 259517.526319 270075.033587   
69 690 146.911220379 7.80760887221 242413.372207 2.4682458272914373e+05 252583.03383 261934.054864   
70 700 171.461722236 8.7772248743 242413.372207 2.4364323711001148e+05 255969.149275 258633.357102   
71 710 157.543982502 9.82932099341 242413.372207 2.4379864842261001e+05 257594.330554 280203.014807   
72 720 140.842560031 9.87465255135 242413.372207 2.4512072129125043e+05 251774.78574 268267.063981   
73 730 143.683190608 9.77825699123 242413.372207 2.4877984128108146e+05 254447.02322 260626.458918   
74 740 145.866263775 9.96248033101 242413.372207 2.4518373808673612e+05 254733.238121 499922.372556   
75 750 143.674088289 9.87819818103 242413.372207 2.4427193306212203e+05 259450.484698 520951.338131   
76 760 137.976265717 10.6832281359 238349.87142 2.3834987141965289e+05 249714.730017 273889.08313   
77 770 125.543932444 11.0072727583 238349.87142 2.4371775629919616e+05 254934.123608 257550.033366   
78 780 115.857457657 11.2690642641 237364.254995 2.3736425499502631e+05 244184.02239 256357.328936   
79 790 110.410309671 11.5549598054 237364.254995 2.4011691222671542e+05 245636.968793 253843.536404   
80 800 116.775241239 12.0378003882 236358.174196 2.3635817419594043e+05 245334.003051 252657.988239   
81 810 122.467795894 12.2897292366 236358.174196 2.3759670058381290e+05 245938.83166 254106.858203   
82 820 121.651321971 12.6369587939 236358.174196 2.4015633922176485e+05 245667.557014 253536.901808   
83 830 117.991597073 13.230514059 236358.174196 2.3853806303794999e+05 241439.59242 255582.000952   
84 840 116.575424842 13.4433795307 236358.174196 2.3783180149771023e+05 242295.424217 251419.720388   
85 850 111.314957445 13.9658124916 234326.485076 2.3432648507572891e+05 242590.344447 249038.842098   
86 860 101.29550822 13.8684167205 234326.485076 2.3476947054247253e+05 239070.254091 249070.260574   
87 870 98.9212710257 14.3643755099 234326.485076 2.3577080994374945e+05 239776.254375 244453.750081   
88 880 100.646029242 14.7383574424 234326.485076 2.3591146427295209e+05 239433.449231 245028.190515   
89 890 97.3707473933 15.4739755769 234326.485076 2.3515837429675917e+05 240636.403033 244823.748691   
90 900 87.181948194 15.9875950597 234326.485076 2.3704678700886239e+05 239803.210248 248137.115138   
91 910 84.5464141873 15.6872189096 233918.818925 2.3391881892467028e+05 237112.503058 241701.979702   
92 920 76.6388716486 15.7458772678 232989.192108 2.3298919210759760e+05 236075.630336 238471.638029   
93 930 67.4896863737 15.893968658 232989.192108 2.3397950821566148e+05 240227.692288 243628.749301   
94 940 60.1203980668 15.9085700449 232568.452599 2.3256845259879789e+05 235827.043316 237722.87463   
95 950 53.7079488992 16.3815032372 232568.452599 2.3267933465496160e+05 234902.098349 238737.030487   
96 960 48.3742569505 16.4502087975 232336.777794 2.3233677779397514e+05 235352.664449 237546.628221   
97 970 44.6255601515 16.4715311913 232336.777794 2.3242793844746373e+05 234348.356014 235537.730842   
98 980 42.7536898676 16.3790881417 232336.777794 2.3263271938499616e+05 234390.22874 235577.740479   
99 990 40.0100616174 16.8904358547 231967.176769 2.3196717676857748e+05 233521.969656 234420.265737   
100 1000 38.0443074837 16.8691526436 231733.13798 2.3173313798047451e+05 233027.381839 234154.210314   
101 1010 35.0998042981 17.287577654 231206.922704 2.3120692270378265e+05 233055.302854 234978.981572   
102 1020 33.74125965 17.2030578217 231148.147996 2.3114814799587167e+05 232384.132693 233225.540231   
103 1030 30.4271318304 17.5043477413 231148.147996 2.3140552774841260e+05 232345.432264 233806.693696   
104 1040 30.8914900588 17.8329663061 230700.056472 2.3070005647190014e+05 231788.676249 233129.179911   
105 1050 28.9349313478 18.3203418718 230700.056472 2.3086241772209306e+05 231583.745536 232841.200946   
106 1060 27.696060164 18.1173218065 230700.056472 2.3139344622671136e+05 232118.62929 233449.305393   
107 1070 26.4910506637 19.4816099418 230700.056472 2.3100993738895986e+05 232478.529371 233482.972453   
108 1080 27.4139641081 19.6186632982 230700.056472 2.3075279483968543e+05 231956.186492 232181.820728   
109 1090 27.9591989835 20.859530183 230700.056472 2.3150255179798233e+05 231757.560162 233232.723532   
110 1100 30.3565585197 21.5593542499 230700.056472 2.3091685618112606e+05 231609.049438 233222.818414   
111 1110 31.3078002029 22.2984145799 230201.552306 2.3020155230564956e+05 231282.38907 231955.236443   
112 1120 30.7325667073 23.61457302 230201.552306 2.3075383663313359e+05 231204.223671 231900.070384   
113 1130 30.8445892185 24.7674033283 230116.292799 2.3011629279869687e+05 231065.194101 231924.548765   
114 1140 28.1723292555 25.7769304877 229868.707631 2.2986870763082200e+05 231087.191796 232270.293744   
115 1150 28.2109304597 26.4817833373 229868.707631 2.3041589880548921e+05 231399.247516 231803.132542   
116 1160 27.8021403707 27.5401453729 229868.707631 2.3026668883593657e+05 231326.619016 231997.519582   
117 1170 28.3619992635 29.2158021768 229221.955575 2.2922195557450634e+05 230350.295022 230863.780327   
118 1180 29.1252193555 32.3139204166 229221.955575 2.2961215721650419e+05 230581.469331 231401.557628   
119 1190 30.841220118 36.8402157494 229221.955575 2.2960879624156712e+05 230572.555542 231954.898225   
120 1200 28.2236503145 39.9095098429 229221.955575 2.2971939745862639e+05 230625.821239 231586.563867   
121 1210 26.7044296176 42.7686916352 229221.955575 2.2987305183417696e+05 230506.902916 231846.963957   
122 1220 24.1379390574 43.0615567028 229221.955575 2.2950694727968483e+05 230472.365917 230813.31041   
123 1230 22.5983066208 42.8972359363 229221.955575 2.2927823747135629e+05 230223.099464 231026.549102   
124 1240 19.3298279908 43.7893255878 229221.955575 2.2934230278073472e+05 229795.503748 230474.550666   
125 1250 18.1065497417 42.8129860122 229221.955575 2.2926417649060805e+05 229695.098037 230327.644843   
126 1260 16.0422312198 44.4663312392 229024.539834 2.2902453983388277e+05 229543.963887 230019.526585   
127 1270 15.8203484556 47.2506075466 229024.539834 2.2902750819231744e+05 229533.188823 229995.669845   
128 1280 15.8299090319 46.6442973504 229024.539834 2.2903228074038163e+05 229336.548212 229502.677496   
129 1290 16.8165141678 49.0818695995 229024.539834 2.2917778887664279e+05 229438.110771 229779.862522   
130 1300 17.9453293992 52.8094299212 228985.029778 2.2898502977819610e+05 229358.919559 229996.501923   
131 1310 18.2032051577 55.6167677974 228790.968811 2.2879096881112590e+05 229314.275459 229823.773243   
132 1320 19.7651820974 57.0339919304 228790.968811 2.2890151092316216e+05 229288.138046 229879.314513   
133 1330 19.1162240028 62.6082319383 228790.968811 2.2881468704760601e+05 229381.666971 230020.046977   
134 1340 19.0161923656 63.36914037 228643.195187 2.2864319518684185e+05 229192.799366 229600.776021   
135 1350 17.4872078763 63.854006943 228643.195187 2.2868058355634584e+05 228922.202384 229399.46378   
136 1360 15.4890462912 66.3215325943 228643.195187 2.2870438310251149e+05 228955.104585 229408.246968   
137 1370 13.6862838639 66.3939355987 228643.195187 2.2879846928318130e+05 229101.375247 229133.017147   
138 1380 13.1127335899 63.684630575 228612.065386 2.2861206538638091e+05 228869.797401 229124.838339   
139 1390 12.9830303871 64.3748817898 228576.522102 2.2857652210184539e+05 228755.541968 229005.405088   
140 1400 12.1717107172 64.9180006072 228494.294313 2.2849429431282426e+05 228820.448725 229044.969416   
141 1410 11.6673970281 64.3251035399 228307.141329 2.2830714132912963e+05 228610.387695 228829.845521   
142 1420 11.4798285682 67.0490990649 228245.262827 2.2824526282731179e+05 228529.297192 228761.642277   
143 1430 11.7773902141 67.0935413919 228214.460293 2.2821446029283715e+05 228562.304887 228793.587777   
144 1440 12.119833996 68.7628661749 228200.956099 2.2820095609909348e+05 228550.722062 228840.339548   
145 1450 11.7837166198 75.041696028 228195.622603 2.2819562260274697e+05 228410.303454 228572.024838   
146 1460 11.4332529414 80.1956356114 228134.861143 2.2813486114289280e+05 228396.030019 228610.055297   
147 1470 10.9078055198 79.915719307 228038.690608 2.2803869060775844e+05 228258.402271 228672.922711   
148 1480 10.4625445018 82.7138212576 227977.481313 2.2797748131333201e+05 228324.145523 228403.804381   
149 1490 10.1403633322 85.0232939575 227977.481313 2.2798734081575516e+05 228161.459451 228452.219978   
150 1500 9.18782668981 89.3304865309 227937.104639 2.2793710463858183e+05 228146.844701 228362.308574   
151 1510 7.93242199053 90.9113413007 227937.104639 2.2793892678547575e+05 228122.337761 228193.292659   
152 1520 7.49426151972 94.455989442 227904.577973 2.2790457797266237e+05 228011.406445 228208.608948   
153 1530 7.10547263848 93.4206159113 227878.48335 2.2787848335031877e+05 228003.854409 228211.177711   
154 1540 7.05460396844 94.262911263 227878.48335 2.2789651528481816e+05 228022.951293 228125.887686   
155 1550 6.88193205161 94.8607273597 227807.914329 2.2780791432899114e+05 227950.663072 228028.660449   
156 1560 6.24129877431 95.4914951595 227807.914329 2.2782409493559238e+05 228008.623893 228152.323817   
157 1570 5.79246651613 94.9617236749 227801.621128 2.2780162112775896e+05 227915.492168 228028.290546   
158 1580 5.67393758154 95.6272970549 227733.686462 2.2773368646176209e+05 227890.681049 227964.88525   
159 1590 5.69620068315 99.4004737685 227689.26064 2.2768926064008073e+05 227781.977277 227952.224492   
160 1600 6.61175435381 104.540360527 227636.485568 2.2763648556772782e+05 227753.146764 227927.286299   
161 1610 7.92548597139 118.938029698 227636.485568 2.2766236204320812e+05 227764.216985 228010.55029   
162 1620 8.91383632864 126.302616498 227518.111959 2.2751811195941205e+05 227689.561274 227824.109104   
163 1630 10.1533538027 133.852338552 227518.111959 2.2757564921919332e+05 227648.057183 227907.216481   
164 1640 13.2646793249 140.799855687 227437.246222 2.2743724622162228e+05 227643.235578 227840.577316   
165 1650 16.7877759325 151.872851567 227122.905095 2.2712290509533091e+05 227591.834969 227760.607716   
166 1660 20.7037936935 158.776405824 227112.441192 2.2711244119230058e+05 227385.815483 227635.071857   
167 1670 27.3558120408 153.510948589 226740.10625 2.2674010624966864e+05 227235.159763 227628.958666   
168 1680 34.9714313264 160.237929234 226380.874243 2.2638087424326173e+05 226795.310961 227889.012033   
169 1690 42.7634901288 163.000892954 225621.96751 2.2562196751024856e+05 226695.969782 227248.149186   
170 1700 56.8114669067 170.268346988 224991.378025 2.2499137802455059e+05 226087.606665 227237.35343   
171 1710 81.9300954044 175.336192644 224034.272216 2.2403427221648800e+05 226226.991328 228147.7435   
172 1720 107.55962361 184.928439016 223507.26476 2.2350726476018128e+05 225422.856304 227863.117467   
173 1730 134.458764322 183.13432764 222102.174416 2.2210217441624045e+05 224211.905402 227029.42835   
174 1740 170.10806854 182.401739706 221953.642281 2.2195364228119221e+05 224791.836147 229452.816135   
175 1750 198.376289412 188.435898196 216646.193089 2.1664619308948060e+05 222375.09765 229020.858756   
176 1760 225.644340715 186.379330953 216646.193089 2.1723330954110547e+05 220652.122068 223713.110517   
177 1770 261.806302259 193.163816384 216646.193089 2.1681505150720029e+05 219975.543258 233697.538966   
178 1780 299.548913755 197.48147449 215037.734484 2.1503773448430718e+05 219466.152922 226239.751249   
179 1790 322.371447756 201.690354286 214450.164782 2.1445016478184142e+05 220172.022379 224032.533176   
180 1800 359.27790675 205.353738036 214450.164782 2.1470852651167545e+05 220714.496648 226919.793867   
181 1810 385.298594791 213.911839757 214248.081955 2.1424808195501179e+05 219827.15873 227904.47825   
182 1820 404.539609965 218.992119148 213868.115037 2.1386811503679861e+05 227703.29065 231777.662407   
183 1830 430.948205072 217.288212077 213868.115037 2.1579494164907324e+05 221354.521946 231263.331672   
184 1840 426.813036613 209.305170772 212023.398547 2.1202339854678768e+05 216919.820429 227985.524406   
185 1850 406.835284817 208.245668916 212023.398547 2.1451501881595934e+05 219897.056085 225995.744892   
186 1860 396.98907645 208.361795568 212023.398547 2.1337278948101765e+05 218406.257897 222265.199156   
187 1870 355.636512775 207.162120733 212023.398547 2.1222529256548084e+05 221550.96482 224938.881274   
188 1880 315.160923725 205.928255487 212023.398547 2.1254068921928742e+05 218587.294499 226304.376338   
189 1890 304.8225529 198.711683557 211853.579935 2.1185357993538922e+05 215756.921148 220995.531125   
190 1900 286.700831003 198.631563096 211853.579935 2.1209115390798752e+05 213791.73295 223488.515278   
191 1910 291.724933781 193.988643489 210844.355765 2.1084435576468753e+05 214563.541276 216998.248431   
192 1920 277.075569381 192.088110702 210844.355765 2.1173760929251616e+05 214481.837533 219004.579361   
193 1930 245.723418295 185.926469057 210844.355765 2.1105076739859048e+05 214016.724778 216485.905794   
194 1940 215.581821856 187.968257769 209855.445322 2.0985544532233503e+05 213006.921311 217721.722015   
195 1950 202.365567409 180.53832956 209855.445322 2.0989314834504694e+05 211005.871096 214464.606242   
196 1960 182.985888788 178.002638494 209855.445322 2.0992597692344699e+05 210415.033327 213133.346193   
197 1970 170.987540281 178.903212334 209806.779084 2.0980677908427716e+05 211041.850239 213655.428236   
198 1980 163.89588514 179.704777076 208600.297187 2.0860029718668805e+05 210866.37584 211695.362718   
199 1990 151.875201002 180.195734429 208600.297187 2.0864915706113793e+05 210019.815134 211635.383618   
200 2000 153.089775898 181.666834199 208600.297187 2.0911460557559904e+05 209834.939362 211418.813794   
201 2010 155.230168702 179.245927168 208600.297187 2.0931455525478013e+05 210369.763602 214756.181272   
202 2020 153.816708658 177.248787684 208141.248098 2.0814124809767987e+05 210066.971204 212600.248277   
203 2030 145.365924555 174.891026041 208141.248098 2.0823664135827892e+05 208988.43216 210824.051116   
204 2040 130.655400181 170.122399579 208141.248098 2.0864917194071013e+05 209609.083586 211615.703286   
205 2050 121.093320088 172.220462329 208141.248098 2.0859342648846415e+05 209013.951754 209638.906029   
206 2060 107.794918559 172.653855305 207154.813739 2.0715481373886127e+05 208335.254635 209070.697506   
207 2070 107.099666144 177.506222075 207136.176925 2.0713617692548779e+05 208200.535841 209316.835166   
208 2080 98.689293065 179.176948608 207034.632669 2.0703463266907394e+05 208281.078364 208918.652522   
209 2090 97.1015032255 178.732701698 206799.34514 2.0679934514001658e+05 208380.657225 209361.87746   
210 2100 86.3307698532 179.906595797 206799.34514 2.0738125916732318e+05 208267.848692 208926.292089   
211 2110 75.5352189509 180.06929813 206799.34514 2.0695055824619881e+05 208086.666106 208550.249496   
212 2120 72.2507374709 183.097947387 206799.34514 2.0690802442979297e+05 207457.012685 207912.4999   
213 2130 67.6755332818 184.4720768 206799.34514 2.0692473512239516e+05 207724.553198 208361.990712   
214 2140 61.2880458367 179.89725427 206799.34514 2.0683037024339053e+05 207573.52226 208859.635584   
215 2150 58.6702861459 167.70576141 206799.34514 2.0689701601587751e+05 207301.760498 207578.83175   
216 2160 55.5331381573 166.189477168 206799.34514 2.0690140251998670e+05 207273.986334 208108.579735   
217 2170 50.6442602906 163.18065709 206799.34514 2.0684168785206912e+05 207290.703136 207844.049107   
218 2180 46.0466336939 163.913204674 206799.34514 2.0699813740613090e+05 207339.664912 207698.982843   
219 2190 45.2325543306 159.592070527 206799.34514 2.0689592956987224e+05 207043.904489 207789.546158   
220 2200 44.396338204 157.261568967 206596.537949 2.0659653794949193e+05 206938.175411 207223.500434   
221 2210 44.4020080296 155.379992409 206516.531241 2.0651653124089216e+05 206934.806619 207529.866667   
222 2220 47.647740415 154.962131828 206440.442268 2.0644044226824446e+05 206773.850771 207320.045519   
223 2230 48.5487035188 158.200128221 206194.503733 2.0619450373312182e+05 206811.463946 207205.937   
224 2240 52.6579169553 159.293859977 206091.366898 2.0609136689800202e+05 206450.208038 207162.005126   
225 2250 51.663151262 162.555551268 206091.366898 2.0613420262263640e+05 206593.379627 206964.447389   
226 2260 50.2541442851 165.106962908 206091.366898 2.0613435412134498e+05 206466.306703 206864.607541   
227 2270 51.4773433238 162.986592231 206091.366898 2.0610618296403514e+05 206636.116697 207206.529432   
228 2280 50.2362670541 162.36599277 206022.016424 2.0602201642444494e+05 206420.434158 207021.843865   
229 2290 47.5548070088 162.800485265 206022.016424 2.0604043948244516e+05 206525.263758 207684.157039   
230 2300 41.5452428573 165.859047318 206022.016424 2.0604955889712405e+05 206348.070492 206896.142957   
231 2310 37.9644655618 170.245159429 205934.10438 2.0593410438006796e+05 206205.243567 206494.382254   
232 2320 36.1676082934 172.549226921 205898.050113 2.0589805011290399e+05 206208.635549 206451.823681   
233 2330 31.354662956 167.244805051 205728.670091 2.0572867009145080e+05 206106.723324 207418.30311   
234 2340 27.9194008055 166.301170777 205728.670091 2.0586156796436224e+05 206065.576155 206560.907738   
235 2350 27.0676051245 165.435329692 205728.670091 2.0577036647356334e+05 206082.461712 206182.168631   
236 2360 24.6350224567 167.256958136 205728.670091 2.0577492079817178e+05 205968.724542 206208.808257   
237 2370 24.419602101 166.842283957 205728.670091 2.0580091712131325e+05 205938.112294 206252.628198   
238 2380 23.4089510912 167.007386709 205685.189119 2.0568518911902397e+05 205978.133415 206075.977838   
239 2390 21.2171207215 165.474873898 205685.189119 2.0575268064202197e+05 205934.33251 206238.303004   
240 2400 19.0939246054 161.217869421 205629.724879 2.0562972487913797e+05 205976.002873 206154.991858   
241 2410 16.9053108839 162.391331834 205629.724879 2.0563819173519147e+05 205816.615618 206034.760612   
242 2420 15.7936351391 162.125505158 205629.724879 2.0567785372718718e+05 205789.09853 205966.549103   
243 2430 15.0572935993 162.046600369 205629.724879 2.0564083806959234e+05 205703.741249 205810.727324   
244 2440 15.0658368625 160.804938821 205629.724879 2.0564727857147015e+05 205681.899539 205822.347091   
245 2450 13.5890914252 162.084205498 205629.724879 2.0565107968151159e+05 205729.645266 205845.28071   
246 2460 13.2171224636 162.639501774 205629.724879 2.0563377776667997e+05 205726.896203 205869.044647   
247 2470 12.8402396774 171.958438357 205629.724879 2.0564377251192220e+05 205702.097692 205786.03653   
248 2480 11.3984012152 175.525078325 205590.496549 2.0559049654863167e+05 205667.238443 205756.041089   
249 2490 10.7628140187 171.884537964 205590.496549 2.0560610960374898e+05 205671.13753 205761.56219   
250 2500 10.3194767028 172.203271534 205581.843551 2.0558184355086414e+05 205638.248786 205673.374679   
251 2510 10.0408743276 170.350061082 205581.843551 2.0559268986069714e+05 205653.837095 205687.7826   
252 2520 9.53655859214 179.367720138 205581.720596 2.0558172059573320e+05 205640.706363 205745.578663   
253 2530 8.64237211058 188.42830825 205575.275195 2.0557527519486647e+05 205662.573006 205732.087473   
254 2540 8.04601080233 187.101077045 205575.275195 2.0557925052979562e+05 205617.031246 205641.517988   
255 2550 7.78986591176 198.187387536 205560.132224 2.0556013222351769e+05 205612.965182 205660.055038   
256 2560 7.29012310583 203.469241701 205544.560681 2.0554456068087072e+05 205582.224846 205636.895941   
257 2570 6.69146559507 203.024514659 205543.817014 2.0554381701432154e+05 205570.387159 205630.608808   
258 2580 6.01713058613 201.959189566 205543.817014 2.0554756016754848e+05 205571.741487 205631.670793   
259 2590 5.47459644646 199.379134754 205534.002806 2.0553400280568271e+05 205555.675327 205617.622883   
260 2600 4.68191646182 200.889541833 205523.716 2.0552371600013436e+05 205567.150028 205627.04837   
261 2610 4.13361222932 207.021226889 205523.716 2.0554307128812521e+05 205553.267819 205576.256594   
262 2620 3.84543700509 205.731983961 205523.716 2.0552936354325572e+05 205548.574761 205577.525083   
263 2630 3.84023570004 204.314986067 205523.716 2.0553051725501363e+05 205548.725197 205560.358284   
264 2640 3.77628296728 205.561354069 205523.716 2.0553552438591261e+05 205551.515456 205561.705193   
265 2650 3.26794587194 202.019967976 205523.716 2.0552512276395797e+05 205552.382372 205574.383033   
266 2660 3.20743906062 197.289806454 205519.824991 2.0551982499094642e+05 205536.776863 205557.100517   
267 2670 3.09142281698 201.157904021 205517.182503 2.0551718250316399e+05 205527.79639 205550.236489   
268 2680 3.0622768791 205.462139066 205514.683485 2.0551468348517027e+05 205524.253402 205537.719526   
269 2690 2.99152670077 206.615068787 205506.843539 2.0550684353942936e+05 205523.907622 205543.536282   
270 2700 2.83767503231 210.603401127 205506.843539 2.0551790375219320e+05 205531.062765 205545.686465   
271 2710 2.72286692121 210.315579273 205506.843539 2.0551534480287158e+05 205526.008032 205533.237664   
272 2720 2.66502383765 213.620889931 205506.843539 2.0551743906540473e+05 205529.186157 205542.011871   
273 2730 2.65941559065 227.725753525 205506.843539 2.0551399460712197e+05 205523.566532 205547.852749   
274 2740 2.60063952796 239.649986508 205506.843539 2.0551360782149390e+05 205524.176555 205543.26725   
275 2750 2.61402337042 238.630031463 205506.843539 2.0551176225696265e+05 205520.183646 205532.663869   
276 2760 2.53341619332 243.597226892 205506.843539 2.0551333397737073e+05 205524.263002 205544.552601   
277 2770 2.18589485126 253.310857637 205506.843539 2.0550800402435809e+05 205517.830252 205529.905286   
278 2780 1.97995245692 254.359312792 205506.843539 2.0550775992454682e+05 205517.456526 205523.05445   
279 2790 1.77713753579 252.088580416 205502.459822 2.0550245982188379e+05 205515.155943 205530.2561   
280 2800 1.59500785364 257.202721839 205502.459822 2.0550519896142810e+05 205513.44706 205519.795056   
281 2810 1.53741649166 269.671874293 205500.939055 2.0550093905475287e+05 205513.52199 205520.348502   
282 2820 1.32392632066 268.379496928 205500.939055 2.0550291888874752e+05 205510.423269 205521.304993   
