% # iter+eval+sigma+0+fitness+xbest, seed=1049903, Mon Sep 26 16:38:49 2016
1 10 9136.8514685 0 3475954.25937 9706.25351561 8120.24735646 -1377.23411558 -3986.62712847 -2543.48090734 -2228.59407556 9516.14700533 3849.05122087 -4164.53592526
2 20 8367.06597385 0 5244039.44171 -167.663879111 39.0100355514 -7887.84622132 5898.58083968 -3219.62324673 -331.065195453 -3077.29362357 7512.07953559 3113.31206048
3 30 7577.33035622 0 4611200.41403 5512.39970451 2054.19910808 -4729.67403388 -6042.77887705 -3892.92086658 -1554.42028051 305.605086733 9644.46037109 -860.966534522
4 40 6590.35690422 0 2544927.46646 5384.62500141 1263.14956545 -1870.97997211 1558.65637219 2292.28760642 5820.25552511 -6145.45554234 5123.98878103 -14498.7467946
5 50 6233.32643047 0 2357045.24645 3139.53119843 14749.7058827 -834.017579617 2339.4669551 3985.28551878 93.7011984459 -14737.1506968 2120.69741644 -8007.41160055
6 60 6414.37314859 0 3231583.75871 4464.91806327 8252.58337515 -11601.7721713 -5727.11885701 6285.91652841 -846.538348767 5829.51618932 -2706.83967606 5442.96592324
7 70 6194.00083489 0 4037995.10044 -8.89697596222 17016.3019608 8614.09098814 1642.42599951 7976.87016827 -5943.01529575 -2223.25983408 -1918.60098379 2386.14449718
8 80 5772.05162556 0 3653987.99024 -364.697395169 11975.1029197 2480.67569119 6679.26970408 3425.35682994 -8357.57257524 -9676.15131706 6850.34820537 -3609.45416188
9 90 5366.09734536 0 4095595.71941 377.835845504 12033.3828367 -7534.07415192 9920.28720347 4753.12586752 5916.37204337 -6353.69196091 9374.5540016 -1606.56298498
10 100 5322.48381658 0 2764777.65624 7122.95923875 9610.0557949 5966.28711441 1167.90245953 -1885.880223 2314.44720133 -6501.49457461 3843.88906423 7493.729836
11 110 4895.42948885 0 2144945.43921 3220.83499572 9124.22408378 -7284.39822362 5529.38854308 -3761.21325685 -2632.16242664 3656.19853211 7740.70063937 5221.66788979
12 120 4389.81793236 0 1374092.17474 6691.76291337 9987.1967348 686.77815374 1869.09841473 -3660.71923103 -215.847184858 -1874.78932832 4577.36303562 -1498.19194848
13 130 3876.08765997 0 2290683.12261 4879.77744089 9427.96469388 -322.858327839 5743.04516967 2047.90632285 4397.5210879 -571.471637735 5063.66075447 545.854754509
14 140 3461.81418422 0 1672815.78341 3758.62627726 6763.27656085 127.914306979 4201.25717267 2090.31749822 3031.84340852 -11437.9825655 8322.2976874 -3394.50380845
15 150 3253.17808037 0 1416214.7312 4433.98638807 7354.24289924 34.4874207512 5552.98876826 816.360954428 861.469542028 -7359.78904272 7994.13943882 -2987.72492061
16 160 3015.56310389 0 919905.26885 5910.74466628 8403.01261014 1042.93413547 2806.47955827 -1378.84565906 -161.756136567 883.21721341 7719.61369593 2274.93882049
17 170 2969.84724967 0 1536866.02261 3612.17349109 8839.31782547 -892.986215966 4658.50788924 -3628.10730911 470.389540423 3214.46192286 7983.80759387 -3905.71989292
18 180 2948.52008187 0 1294905.53039 6516.60678289 8444.57872627 -89.6591654574 1485.8817572 1698.90234405 -3203.45978111 -1870.83235077 7775.88236449 -2972.48032911
19 190 2737.16033271 0 1247663.31285 6737.48466661 8267.30960083 2116.97626909 1119.79025563 983.886961973 -2645.28280328 451.1453458 11099.2051948 -1023.90557346
20 200 2518.93965265 0 1093886.30229 5570.1735901 10007.5449654 -543.888541865 1931.81975307 3329.85899039 -4291.46986693 -2718.59450552 8657.92040636 -1170.04940331
21 210 2231.47782759 0 900316.631913 5341.57038542 8808.11232284 1886.50089199 3828.63958794 -1388.33152794 -3468.90574313 -1282.04535205 12760.7734981 -2169.85594336
22 220 2039.1973735 0 627708.093226 5674.86046489 9364.83494345 2230.20957481 3130.05907514 -493.13165562 -1272.03203895 143.999202008 12485.2898744 -2559.6314027
23 230 1952.33739681 0 1078876.14556 4763.58006378 9034.45124671 2215.08783717 5204.02267974 505.099792064 -3786.67323154 -1194.29010962 10709.7833486 -2605.89934927
24 240 1845.24820445 0 687244.645608 5495.8811561 8816.53996785 3708.82257084 2091.2744921 450.75957173 -2148.41039798 -524.157548292 7355.27494128 -5214.03841435
25 250 1595.56346791 0 841784.714472 4993.34730352 9985.80804719 4490.87529553 4112.89654503 -1754.55267684 -3150.29134564 534.386419516 10787.7280274 -2143.18982321
26 260 1470.23276874 0 523112.670057 5117.60206779 9531.36836127 2276.32868147 3476.16652384 -644.839551055 -1719.41105524 -485.88319278 7207.36629562 -1105.07224975
27 270 1406.55904516 0 801451.480954 5298.50151645 9305.75337503 2572.35162327 4015.35514828 -2677.43116436 -2427.84106465 2362.93868608 7331.15170704 -2364.04961876
28 280 1302.42181553 0 600651.900644 5260.4162376 9247.65998575 1920.4033493 3591.81045771 -1381.38879997 -1212.50724976 304.031232446 5201.59227813 -3712.18478278
29 290 1184.87539056 0 545547.296817 5213.92389395 9089.19295131 2488.9931727 2943.51634237 -338.862377579 -1581.20924674 1220.96116362 7226.41574809 -3845.4686703
30 300 1062.01642965 0 619748.349523 5365.09610766 9345.52455905 2770.60111429 3605.43649406 -688.366836182 -1911.63338242 -248.960537194 7421.27651143 -2736.05205205
31 310 929.715042141 0 483863.45292 5278.03000576 9212.47448706 2199.42179249 3220.806873 122.336927797 -900.920839849 357.143366623 8817.95928027 -3485.96191398
32 320 857.357180854 0 489004.816615 5008.89165566 9028.72876759 3442.87493765 3040.85857104 511.927992959 -812.451698261 67.2882728869 7293.96955903 -2604.70928678
33 330 790.541558327 0 485757.34786 5267.71939621 9084.80262974 3279.33351216 3039.83545298 -276.534920789 -731.89998127 -51.9873251472 7698.5660283 -3666.08528285
34 340 771.476849879 0 456049.736206 5107.75936776 8972.20364375 2606.44042955 2941.6036414 61.2419965857 -174.82988465 -442.803177623 7702.77266436 -2938.36279818
